material_id,pretty_formula,final_energy,e_above_hull,spacegroup.number,volume,full_formula,band_gap,bond_valence,density,efemri,elasticity.poisson_ratio,elasticity.universal_anistrophy,elasticity.homogeneous_poisson,elasticity.elastic_anisotropy,elasticity.nsites,elasticity.G_Reuss,elasticity.G_VRH,elasticity.G_Voigt,elasticity.G_Voigt_Reuss_Hill,final_energy,final_energy_per_atom,formation_energy_per_atom,is_ordered,magnetism.total_magnetization,nelements,spacegroup.point_group,total_magnetization
mp-772842,Na2Ge2O5,-209.34292476,0.020666081825399196,29,497.7671896037827,Na8Ge8O20,2.8030999999999997,,3.6196204873053874,,,,,,,,,,,-209.34292476,-5.815081243333333,-2.1266466520114946,True,0.0030038,3,mm2,0.00075095
mp-780702,Mn6O5F7,-120.21205558,0.050795942847220665,1,216.28029195026042,Mn6O5F7,0.054200000000000026,,4.1660379241818255,,,,,,,,,,,-120.21205558,-6.678447532222222,-2.4331558905603448,True,25.0032298,3,1,25.0032298
mp-1245510,Mg3MoN4,-110.84730535,0.0,31,210.03891871172706,Mg6Mo2N8,2.9642,,3.5557697264652552,,,,,,,,,,,-110.84730535,-6.927956584375,-0.9843987243749996,True,0.0011024,3,mm2,0.0005512
mp-13546,Y2Ge2O7,-341.89128001,0.0,96,595.0700677657093,Y8Ge8O28,3.7720000000000002,,4.8564351008411455,,,,,,,,,,,-341.89128001,-7.770256363863637,-3.042463184621212,True,0.0,3,422,0.0
mp-19833,InAgS2,-31.12434681,0.0,122,202.53279151043154,In2Ag2S4,0.6151999999999997,,4.703134751482733,,0.36,,0.36,1.22,8.0,14.0,16.0,17.0,16.0,-31.12434681,-3.89054335125,-0.6777584844791664,True,0.0008348,3,-42m,0.0004174
mp-22253,Zn(InS2)2,-27.24479421,0.05858508714285815,156,168.85369372336717,Zn1In2S4,0.10740000000000016,,4.16286119709467,,0.3,,0.3,3.52,7.0,12.0,15.0,19.0,15.0,-27.24479421,-3.8921134585714285,-0.8496976674999998,True,0.0002905,3,3m,0.0002905
mp-23446,GeBi2O5,-97.25157903,0.0056782614583354984,36,243.75454742319195,Ge2Bi4O10,2.5151000000000003,,7.774213430947987,,,,,,,,,,,-97.25157903,-6.078223689375,-1.8647360018750003,True,0.0083198,3,mm2,0.0041599
mp-28922,Ca2Si5N8,-232.10948624,0.0,9,368.0575749416784,Ca4Si10N16,3.3667999999999996,,3.0014700805332213,,,,,,,,,,,-232.10948624,-7.7369828746666665,-1.407534257333333,True,0.0007418,3,m,0.0003709
mp-3427,LiAlO2,-106.03181053,0.0,92,173.06354300064933,Li4Al4O8,4.5928,,2.530052399712072,,0.26,,0.26,0.17,16.0,52.0,52.0,53.0,52.0,-106.03181053,-6.626988158125,-3.082882981458333,True,0.0,3,422,0.0
mp-38971,Eu(YS2)2,-108.53402585,0.021692125714290356,122,301.9548055946911,Eu2Y4S8,0.4535999999999998,,5.037748428938069,,,,,,,,,,,-108.53402585,-7.752430417857143,-2.358318250833333,True,13.9981063,3,-42m,6.99905315
mp-4163,Ca3Ti2O7,-187.55339682,0.0025595912499998263,36,294.57243959210234,Ca6Ti4O14,2.5472000000000006,,3.697540089525673,,0.28,,0.28,0.29,24.0,64.0,66.0,67.0,66.0,-187.55339682,-7.8147248675,-3.511848975138888,True,0.0021246,3,mm2,0.0010623
mp-554540,Li5ReO6,-225.76466947,5.614222222227738e-05,151,323.29246073149585,Li15Re3O18,2.2249,,4.883245135469675,,,,,,,,,,,-225.76466947,-6.271240818611111,-2.3083318562500006,True,0.0006321,3,32,0.0002107
mp-675109,Y5O4F7,-249.43480699,0.20413355265625022,7,468.22131675273084,Y10O8F14,4.5737000000000005,,4.550249199435469,,,,,,,,,,,-249.43480699,-7.7948377184375,-4.074678195989584,True,0.0022577,3,m,0.00112885
mp-753798,Rb2SnO3,-60.58559669,0.0,36,242.83776870118592,Rb4Sn2O6,2.1292,,4.61765666431557,,0.34,,0.34,6.1,12.0,10.0,16.0,21.0,16.0,-60.58559669,-5.048799724166667,-1.9232125550000003,True,0.0001173,3,mm2,5.865e-05
mp-754920,BaYF5,-182.42356272,0.061570145714279434,4,459.62348773022387,Ba4Y4F20,6.6196,,4.642116457455133,,,,,,,,,,,-182.42356272,-6.51512724,-4.281864842738096,True,0.0013032,3,2,0.0003258
mp-755244,LiVF4,-68.65198018,0.014916908333330703,109,137.8091860868595,Li2V2F8,2.1951,,3.226294584583514,,,,,,,,,,,-68.65198018,-5.720998348333333,-3.205874213888889,True,4.0000394,3,4mm,2.0000197
mp-774833,NaV5O8,-424.65885617,0.0637912875000044,212,646.8373684562481,Na4V20O32,1.2927999999999997,,4.165920072754282,,,,,,,,,,,-424.65885617,-7.583193860178571,-2.4167835970751232,True,39.9965296,3,432,9.9991324
mvc-3669,Zn3Mo2O7,-140.2494243,0.13690961708333038,36,274.1261675812145,Zn6Mo4O14,1.6887000000000003,,6.058817689996812,,,,,,,,,,,-140.2494243,-5.8437260124999995,-1.7692890187499988,True,0.0015122,3,mm2,0.0007561
mp-1019509,B2S2O9,-87.13670945,0.0,5,148.51443044388324,B2S2O9,6.6983999999999995,,2.568795527668781,,0.16,,0.16,5.67,13.0,18.0,25.0,32.0,25.0,-87.13670945,-6.702823803846154,-2.1663367022756423,True,0.0009293,3,2,0.0009293
mp-1029522,Li7SbN4,-447.1535698,0.0,218,980.837915019784,Li56Sb8N32,2.2181,,3.0659706995287834,,0.17,,0.17,0.45,96.0,61.0,64.0,67.0,64.0,-447.1535698,-4.657849685416667,-0.5417296015277783,True,0.0,3,-43m,0.0
mp-1540000,BaGaH5,-47.14803109,0.0,31,202.1683966658358,Ba2Ga2H10,3.1292,,3.4840582235570454,,,,,,,,,,,-47.14803109,-3.3677165064285717,-0.3654740667857145,True,0.0015365,3,mm2,0.00076825
mp-35876,Ca(NdS2)2,-85.19181301,0.012181268214287222,122,315.8957262455115,Ca2Nd4S8,2.0614999999999997,,4.802665654886323,,,,,,,,,,,-85.19181301,-6.085129500714286,-2.3600315339285722,True,0.001163,3,-42m,0.0005815
mp-5854,LiGaO2,-91.89776003,0.0,33,179.80926188746164,Li4Ga4O8,3.2018,,4.014005120583273,,,,,,,,,,,-91.89776003,-5.743610001875,-2.3788747770833334,True,0.0004216,3,mm2,0.0001054
mp-626644,Ca(HO)2,-28.1040385,0.007462716000000036,5,56.39000457893707,Ca1H2O2,4.4239999999999995,,2.1818368451604693,,,,,,,,,,,-28.1040385,-5.6208077,-2.1582129040000004,True,0.0001492,3,2,0.0001492
mp-770632,Li3CrO4,-95.73187769,0.0,31,175.77943713287982,Li6Cr2O8,1.1252,,2.5849380225463934,,,,,,,,,,,-95.73187769,-5.983242355625,-2.180159844375,True,1.9967909,3,mm2,0.99839545
mp-16995,Sm3Si6N11,-329.04433034,0.0,100,496.25426068270224,Sm6Si12N22,3.1872999999999996,,5.177603021927194,,,,,,,,,,,-329.04433034,-8.2261082585,-1.5042039235000004,True,0.0007839,3,4mm,0.00039195
mp-18179,Cd4SiS6,-81.90166417,0.006480286818181469,9,533.8727294389162,Cd8Si2S12,1.903,,4.168632513632733,,,,,,,,,,,-81.90166417,-3.722802916818182,-0.9121145294318183,True,0.0001164,3,m,5.82e-05
mp-18361,K7NbAs4,-84.14129719,0.0,31,808.4759894706808,K14Nb2As8,1.1282999999999999,,2.736965463360243,,,,,,,,,,,-84.14129719,-3.505887382916667,-0.46333977550000033,True,0.0009794,3,mm2,0.0004897
mp-23963,HIO3,-88.75166934,0.016353290499998785,19,269.5166969553945,H4I4O12,3.2505000000000006,,4.335262986437991,,,,,,,,,,,-88.75166934,-4.4375834670000005,-0.8976591320000005,True,0.0,3,222,0.0
mp-33319,Pr3NF6,-68.66079133,0.057751982000002755,1,151.2958479271473,Pr3N1F6,3.3524,,6.0443971344646945,,,,,,,,,,,-68.66079133,-6.8660791329999995,-3.7645725164999986,True,0.0008206,3,1,0.0008206
mp-34126,Cu4SnP10,-76.38466899,0.0,160,274.44392548053673,Cu4Sn1P10,0.3671999999999995,,4.130302651522287,,,,,,,,,,,-76.38466899,-5.092311265999999,-0.12301635922222166,True,0.0292534,3,3m,0.0292534
mp-36940,Mg(CN)2,-74.39311071,0.3996817529999994,102,242.56438091683788,Mg2C4N4,6.163600000000001,,1.0452088617239443,,0.48,,0.48,2.04,10.0,1.0,2.0,2.0,2.0,-74.39311071,-7.4393110710000006,-0.23834481100000032,True,0.0008781,3,4mm,0.00043905
mp-4812,Zn4B6O13,-158.27434017,0.0,217,215.21385213017555,Zn4B6O13,3.6688,,4.124030545367804,,,,,,,,,,,-158.27434017,-6.881493050869564,-2.5115879147826092,True,0.0009573,3,-43m,0.0009573
mp-554383,Na2Si2O5,-243.6484407,0.002517505277775278,33,487.6134744315563,Na8Si8O20,4.458600000000001,,2.4811710055101437,,,,,,,,,,,-243.6484407,-6.768012241666667,-2.9012918359003828,True,0.0016409,3,mm2,0.000410225
mp-635393,Ca2PI,-16.23862512,0.08646546500000074,1,123.58848269745556,Ca2P1I1,1.6133999999999995,,3.198236055634216,,,,,,,,,,,-16.23862512,-4.05965628,-1.417277559583333,True,1.5e-06,3,1,1.5e-06
mp-755285,FeHO2,-96.07507089,0.07720499250000579,156,157.07622902102386,Fe4H4O8,2.1488,,3.7572021259980244,,,,,,,,,,,-96.07507089,-6.004691930625,-1.4725278043750007,True,1.8e-06,3,1,4.5e-07
mp-756042,VO2F,-108.26003057,0.038702897916666146,19,218.14620321971546,V4O8F4,1.9751999999999998,,3.103848640292887,,,,,,,,,,,-108.26003057,-6.766251910625,-2.427425148750001,True,0.0011471,3,222,0.000286775
mp-761568,Rb2CoO3,-57.90025895,0.00787984499999883,36,207.3417057683434,Rb4Co2O6,0.5079,,4.450710953750569,,0.41,,0.41,-1.92,12.0,28.0,25.0,21.0,25.0,-57.90025895,-4.825021579166667,-1.4559767533333339,True,5.9982743,3,mm2,2.99913715
mp-763464,Zr4MnO9,-516.7523026,0.040514061071432295,1,689.7394353836759,Zr16Mn4O36,2.9558999999999997,,5.429641652255753,,,,,,,,,,,-516.7523026,-9.227719689285715,-3.51104348520936,True,8.4e-06,3,1,2.1e-06
mp-8346,Lu2Ge2O7,-328.45241937,0.0,92,561.982532687421,Lu8Ge8O28,4.1234,,7.176704156270953,,,,,,,,,,,-328.45241937,-7.464827712954545,-3.0907655506818172,True,0.0003601,3,422,9.0025e-05
mp-1193111,K3AsS3,-108.27419084,0.0,198,864.377432356734,K12As4S12,2.6265,,2.2162474172928346,,,,,,,,,,,-108.27419084,-3.866935387142857,-1.168268980482143,True,0.000318,3,23,7.95e-05
mp-14482,SrNb6O16,-201.5152408,0.025162680248449476,38,310.3208658322583,Sr1Nb6O16,1.7137,,4.8215466595698935,,,,,,,,,,,-201.5152408,-8.761532208695652,-3.0888061315942017,True,0.0030138,3,mm2,0.0030138
mp-18876,K3CrO8,-62.96018727,0.3112551008333311,121,181.9566432446543,K3Cr1O8,1.8465,,2.7130383384645347,,0.27,,0.27,0.49,12.0,18.0,19.0,20.0,19.0,-62.96018727,-5.2466822725,-1.1399379099166669,True,1.0001209,3,-42m,1.0001209
mp-20554,InAgSe2,-28.509771,0.0,122,232.20370921396136,In2Ag2Se4,0.3607,,5.443594904057396,,0.36,,0.36,1.0,8.0,13.0,14.0,15.0,14.0,-28.509771,-3.563721375,-0.6557057028385413,True,0.0023645,3,-42m,0.00118225
mp-29252,Sn2ClF3,-109.13977695,0.006879923750002348,198,510.5799389000989,Sn8Cl4F12,3.5658,,4.291269649568999,,,,,,,,,,,-109.13977695,-4.54749070625,-2.2804711608333332,True,0.0012995,3,23,0.000324875
mp-30294,Sr2SnS4,-67.36743576,0.0,40,389.75214129471476,Sr4Sn2S8,2.8168,,3.597651558655814,,,,,,,,,,,-67.36743576,-4.811959697142858,-1.680194235833334,True,0.0001453,3,mm2,7.265e-05
mp-4779,Li2B4O7,-387.30894047,0.0,110,496.4252330162081,Li8B16O28,5.668,,2.262845135469113,,0.12,,0.12,1.88,52.0,36.0,42.0,47.0,42.0,-387.30894047,-7.448248855192308,-2.8050073281410253,True,0.0007767,3,4mm,0.000194175
mp-555918,Hg2SeO3,-89.65806735,0.00595110374999841,36,510.59290077109597,Hg8Se4O12,2.3265,,6.870398020335731,,,,,,,,,,,-89.65806735,-3.73575280625,-0.9213936024739583,True,0.0011222,3,mm2,0.00028055
mp-755816,Na4MnO4,-180.35656465,0.056613939722222284,7,548.5404704995038,Na16Mn4O16,0.7271000000000001,,2.5536779424943297,,,,,,,,,,,-180.35656465,-5.009904573611111,-1.6956867418486585,True,1.33e-05,3,m,3.325e-06
mp-850201,Na2VO3,-145.56063395,0.0486903725000003,36,352.61295883550605,Na8V4O12,1.7817,,2.7298379268365522,,,,,,,,,,,-145.56063395,-6.0650264145833335,-2.2630531359339088,True,3.9980661,3,2,0.999516525
mp-961711,ZrSiPt,-23.07543304,0.14721340666666727,216,57.93643224721955,Zr1Si1Pt1,1.3680000000000003,,9.010956815694525,,0.32,,0.32,0.28,3.0,64.0,66.0,68.0,66.0,-23.07543304,-7.691811013333333,-0.9868368933333329,True,0.0058234,3,-43m,0.0058234
mp-15776,Zn(GaSe2)2,-25.81851061,0.0,82,175.90967200525037,Zn1Ga2Se4,1.4000999999999997,,4.915218017446364,,0.23,,0.23,0.74,7.0,22.0,24.0,25.0,24.0,-25.81851061,-3.6883586585714285,-0.9152755777678573,True,0.0001149,3,-4,0.0001149
mp-20199,PPbS3,-94.63624631,0.0,14,489.3972643513623,P4Pb4S12,2.3420000000000005,,4.538091504762061,,0.3,,0.3,0.49,20.0,13.0,13.0,14.0,13.0,-94.63624631,-4.7318123155,-0.7265524800416671,True,0.0044705,3,2/m,0.001117625
mp-22993,AgClO4,-24.21972795,0.0,121,88.55012074337522,Ag1Cl1O4,2.7665,,3.8877526507086957,,0.39,,0.39,1.68,6.0,6.0,7.0,7.0,7.0,-24.21972795,-4.036621325,-0.4157985444444445,True,6.29e-05,3,-42m,6.29e-05
mp-23794,H4NF,-58.79419421,0.0,186,123.43340854155053,H8N2F2,5.959200000000001,,0.9965074929809975,,,,,,,,,,,-58.79419421,-4.899516184166667,-1.0668698387500004,True,0.0002469,3,6mm,0.00012345
mp-27211,KSb4F13,-86.10981595,0.0,82,308.0524432683609,K1Sb4F13,4.7279,,4.167445864995692,,,,,,,,,,,-86.10981595,-4.783878663888888,-2.7577880814166664,True,0.0021023,3,-4,0.0021023
mp-4249,Hg(CO2)2,-89.34270426,0.25006823642857157,14,175.43562621874472,Hg2C4O8,2.6142,,5.463502822109839,,,,,,,,,,,-89.34270426,-6.381621732857143,-1.267180906428571,True,0.0,3,2/m,0.0
mp-505153,K3NiO2,-87.58794301,0.03527771791666634,92,522.8665029564409,K12Ni4O8,1.8229000000000002,,2.6421329570436307,,,,,,,,,,,-87.58794301,-3.6494976254166667,-1.1341217035833335,True,0.0013809,3,422,0.000345225
mp-554845,Na2Zn2O3,-119.69394566,0.0,96,374.4467606873239,Na8Zn8O12,1.2511,,3.987558660664004,,,,,,,,,,,-119.69394566,-4.2747837735714285,-1.7108665133004928,True,0.0060342,3,422,0.00150855
mp-755811,Na3CoO3,-131.36983482,0.05701606071428511,198,424.73364413283997,Na12Co4O12,1.8321999999999998,,2.7508062329704526,,,,,,,,,,,-131.36983482,-4.691779814999999,-1.5173831449507387,True,15.9878328,3,23,3.9969582
mp-770219,NbAsO4,-185.06840476,0.03826601877978497,33,340.48648299355125,Nb4As4O16,2.6584000000000003,,4.522416618042303,,,,,,,,,,,-185.06840476,-7.711183531666666,-2.4104722874999993,True,0.0032208,3,mm2,0.0008052
mp-8624,K2Sn2O3,-70.52400546,0.0,199,308.6057371433527,K4Sn4O6,1.6526999999999998,,3.9130612812520185,,0.23,,0.23,0.04,14.0,15.0,15.0,15.0,15.0,-70.52400546,-5.037428961428572,-1.748454015857143,True,0.0007741,3,23,0.00038705
mp-996959,LiAuO2,-37.30640759,0.0,98,99.37496927112679,Li2Au2O4,1.5360999999999998,,7.8839117064878845,,,,,,,,,,,-37.30640759,-4.66330094875,-1.2371193445833333,True,1.95e-05,3,422,9.75e-06
mp-14232,LiBO2,-56.06397313,0.007553061874999933,122,59.069878826013564,Li2B2O4,7.327400000000001,,2.797132773471056,,,,,,,,,,,-56.06397313,-7.00799664125,-2.7304374793750004,True,7.49e-05,3,-42m,3.745e-05
mp-22966,C(ClF)2,-43.16762375,0.015156931625000425,43,226.00896446614956,C2Cl4F4,5.7383,,1.7767578514511633,,0.31,,0.31,0.34,10.0,1.0,1.0,1.0,1.0,-43.16762375,-4.316762375,-1.3977999840000002,True,0.0010521,3,mm2,0.00052605
mp-28471,Li3AsS3,-117.16597694,0.0,33,540.0508399519648,Li12As4S12,2.2909999999999995,,2.3606903694913344,,,,,,,,,,,-117.16597694,-4.184499176428571,-1.143608232767857,True,0.0026013,3,mm2,0.000650325
mp-28944,BiTeCl,-21.34563474,0.0,186,226.76274817869205,Bi2Te2Cl2,1.5598,,5.448655034760901,,,,,,,,,,,-21.34563474,-3.55760579,-0.9423151566666667,True,0.0004871,3,6mm,0.00024355
mp-3228,HgSO4,-60.62229453,0.0,31,163.75209594931124,Hg2S2O8,1.3640000000000003,,6.0164510097134425,,,,,,,,,,,-60.62229453,-5.0518578775,-1.5550288355208337,True,0.0004031,3,mm2,0.00020155
mp-35687,Be(CN)2,-78.56703139,0.2255381705000019,102,154.6524822946428,Be2C4N4,5.9443,,1.3109508105520853,,,,,,,,,,,-78.56703139,-7.8567031389999995,-0.22791031600000053,True,5.53e-05,3,4mm,2.765e-05
mp-4051,AlPO4,-89.82547109,0.0024650675000152944,20,188.26142747906695,Al2P2O8,5.479900000000001,,2.1513441010533465,,-0.28,,-0.28,1.22,12.0,27.0,31.0,34.0,31.0,-89.82547109,-7.485455924166666,-3.118335531388888,True,0.0,3,222,0.0
mp-559232,H2C3O4,-243.87345476,0.26130247638888626,92,450.37040456665517,H8C12O16,3.3161,,1.5049894082352098,,,,,,,,,,,-243.87345476,-6.7742626322222215,-1.0509694977777768,True,0.0,3,422,0.0
mp-625521,H3BrO,-20.69696181,0.0003329719999998204,8,70.52512333192955,H3Br1O1,4.417,,2.329276515930034,,,,,,,,,,,-20.69696181,-4.139392362000001,-1.0309779555000005,True,0.0013726,3,m,0.0013726
mp-676561,Ag3SI,-14.55658265,0.06572331400000042,155,124.86936728848829,Ag3S1I1,0.33420000000000005,,6.417371315030583,,,,,,,,,,,-14.55658265,-2.9113165299999997,-0.25609043162499995,True,0.0001742,3,32,0.0001742
mp-754833,Hf2N2O,-209.72864748,0.07308793574999939,1,237.3926895040735,Hf8N8O4,1.0657999999999994,,11.219624516936012,,,,,,,,,,,-209.72864748,-10.486432374,-2.4611666630000015,True,0.0020177,3,1,0.000504425
mp-8016,AlCuSe2,-34.67734929,0.0,122,177.39212408627637,Al2Cu2Se4,0.8932000000000002,,4.651354686358684,,0.3,,0.3,0.75,8.0,26.0,28.0,30.0,28.0,-34.67734929,-4.33466866125,-0.8615172974218748,True,0.000277,3,-42m,0.0001385
mp-1023941,Te4MoW,-37.43956202,0.013526103333332706,156,273.7400411095319,Te4Mo1W1,1.2008999999999999,,4.793324185704225,,,,,,,,,,,-37.43956202,-6.2399270033333325,-0.4584314666666671,True,0.0089791,3,3m,0.0089791
mp-15988,Li2CuSb,-13.74521075,0.0,216,63.520109932708664,Li2Cu1Sb1,0.5274999999999999,,5.207161258825238,,0.24,,0.24,2.44,4.0,28.0,34.0,41.0,34.0,-13.74521075,-3.4363026875,-0.4727892766666666,True,0.0016967,3,-43m,0.0016967
mp-18244,K6MnS4,-87.63106054,0.0,186,659.6064428231931,K12Mn2S8,1.299,,2.103536269912043,,,,,,,,,,,-87.63106054,-3.9832300245454544,-1.2233928934937304,True,9.9989083,3,6mm,4.99945415
mp-22995,Ag3SI,-14.61055269,0.05492930600000001,146,121.85555000145258,Ag3S1I1,0.5428999999999999,,6.576090262229425,,,,,,,,,,,-14.61055269,-2.922110538,-0.2668844396250002,True,4.14e-05,3,3,4.14e-05
mp-36007,Ba(NdSe2)2,-77.69821126,0.013085002678573154,122,392.54563477256244,Ba2Nd4Se8,1.6105,,6.274635864930712,,,,,,,,,,,-77.69821126,-5.549872232857142,-2.1854574956249992,True,0.0007663,3,-42m,0.00038315
mp-4809,Ga2HgS4,-26.68978896,0.0,82,165.96430477905744,Ga2Hg1S4,1.5693,,4.685488266695283,,0.17,,0.17,1.09,7.0,18.0,20.0,22.0,20.0,-26.68978896,-3.8128269942857145,-0.8280167260714286,True,0.0,3,-4,0.0
mp-553278,Nd4Se3O4,-79.63722995,0.0,38,223.58362631500603,Nd4Se3O4,1.3313000000000001,,6.519694385800747,,,,,,,,,,,-79.63722995,-7.239748177272728,-3.131734423366478,True,0.0003994,3,mm2,0.0003994
mp-625231,P(HO)3,-309.8790684,0.13878231173807976,33,639.3323522119247,P8H24O24,4.180999999999999,,1.7037423347821938,,,,,,,,,,,-309.8790684,-5.533554792857143,-1.4800742704761904,True,0.0024371,3,mm2,0.0003046375
mp-754589,VOF,-86.52558558,0.0,92,139.34974269367626,V4O4F4,1.6658,,4.0963282044569835,,,,,,,,,,,-86.52558558,-7.2104654649999995,-2.845683450833333,True,8.0000252,3,422,2.0000063
mp-755543,HoHO2,-56.94211151,0.022147249999987295,31,92.34394096235859,Ho2H2O4,4.7585,,7.118652668114439,,0.28,,0.28,0.48,8.0,56.0,58.0,61.0,58.0,-56.94211151,-7.11776393875,-2.9934997075,True,4e-07,3,mm2,2e-07
mp-756668,MnPO4,-88.09129952,0.09331610333333451,9,187.5727218385579,Mn2P2O8,0.9275,,2.654228443606972,,,,,,,,,,,-88.09129952,-7.340941626666667,-2.3490813235440613,True,8.0000257,3,m,4.00001285
mp-758876,Li2MnF4,-37.96761331,0.10155940285714316,111,97.25885437550124,Li2Mn1F4,4.0468,,2.4724611213877923,,,,,,,,,,,-37.96761331,-5.423944758571428,-2.9796909163711,True,4.9999996,3,-42m,4.9999996
mp-763609,Li4Mn5O10,-126.89830919,0.07006769631577381,1,206.04703679938402,Li4Mn5O10,0.7011000000000003,,3.7268837049085985,,,,,,,,,,,-126.89830919,-6.678858378421053,-2.0622595375257107,True,19.0002388,3,1,19.0002388
mp-8479,Tl4SiS4,-72.48577251,0.0,9,543.417787130922,Tl8Si2S8,2.0501,,5.951824418621796,,,,,,,,,,,-72.48577251,-4.0269873616666665,-0.7592444645370375,True,0.0008382,3,m,0.0004191
mp-9124,LiZnAs,-9.40669445,0.0,216,53.420934278668454,Li1Zn1As1,0.5518000000000001,,4.577797983183908,,0.21,,0.21,0.07,3.0,40.0,40.0,40.0,40.0,-9.40669445,-3.1355648166666668,-0.5263031894444445,True,1.1e-06,3,-43m,1.1e-06
mp-1019740,GaB3N4,-61.85236715,0.39972472499999956,215,58.12745574926581,Ga1B3N4,3.7109000000000005,,4.518840807297715,,0.22,,0.22,0.19,8.0,225.0,229.0,234.0,229.0,-61.85236715,-7.73154589375,-0.8605145143749997,True,0.0,3,-43m,0.0
mp-1019743,Ga3BN4,-52.74140911,0.2234889624999994,215,80.08422535928702,Ga3B1N4,2.9833000000000007,,5.722975679555642,,0.23,,0.23,0.52,8.0,127.0,134.0,140.0,134.0,-52.74140911,-6.59267613875,-0.6344686964583337,True,0.000189,3,-43m,0.000189
mp-13305,SmSnAu,-14.56936203,0.0,216,79.91512404303154,Sm1Sn1Au1,0.06640000000000068,,9.683673003773642,,,,,,,,,,,-14.56936203,-4.85645401,-0.8557741666666671,True,0.000465,3,-43m,0.000465
mp-29491,HS8N,-176.69167763,0.013879250499996942,29,1070.0536484959098,H4S32N4,2.6055,,1.6855000804453235,,,,,,,,,,,-176.69167763,-4.417291940749999,-0.37370995025000014,True,0.0012064,3,mm2,0.0003016
mp-34465,Li2HN,-17.26230154,0.06456994437500008,44,33.17422674857667,Li2H1N1,2.7784999999999997,,1.4464240561548265,,,,,,,,,,,-17.26230154,-4.315575385,-0.5190587091666665,True,8.45e-05,3,mm2,8.45e-05
mp-4510,DyNiSb,-17.22776639,0.0,216,63.957427905188446,Dy1Ni1Sb1,0.3669000000000002,,8.904165432786229,,0.15,,0.15,0.17,3.0,55.0,56.0,57.0,56.0,-17.22776639,-5.742588796666666,-0.9679472099999996,True,0.0012578,3,-43m,0.0012578
mp-555731,SrGeO3,-96.75159996,0.11267646333333392,189,248.667874130049,Sr3Ge3O9,3.0107,,4.1720814751358395,,,,,,,,,,,-96.75159996,-6.450106664,-2.631025799333334,True,0.0001186,3,-6m2,3.953333333333333e-05
mp-555769,ScBiO3,-147.43649577,0.03448242537499979,15,282.20099549135153,Sc4Bi4O12,2.8090999999999995,,7.106623445574228,,,,,,,,,,,-147.43649577,-7.3718247885,-2.7707475024999995,True,5e-07,3,2/m,1.25e-07
mp-606680,CsLi2Br3,-19.38975208,0.013615353333332969,71,181.37880117407022,Cs1Li2Br3,0.00040000000000006697,,3.538436878759062,,,,,,,,,,,-19.38975208,-3.2316253466666667,-1.894617549516284,True,0.0040831,3,mmm,0.0040831
mp-752764,LiVF3,-57.76093879,0.018508798999997467,161,116.97421440288481,Li2V2F6,2.5687999999999995,,3.261555132404042,,,,,,,,,,,-57.76093879,-5.776093878999999,-3.0478407111666663,True,5.9999587,3,3m,2.99997935
mp-752975,FeOF,-73.02056961,0.010885263055556926,26,138.67311301679112,Fe4O4F4,1.3138,,4.351183018867981,,,,,,,,,,,-73.02056961,-6.0850474675,-2.1102313266666664,True,0.0,3,mm2,0.0
mp-961673,TiFeTe,-21.03947273,0.0,216,50.912843317833946,Ti1Fe1Te1,1.1247000000000007,,7.5443166702660704,,0.28,,0.28,0.04,3.0,80.0,80.0,81.0,80.0,-21.03947273,-7.013157576666667,-0.6508904444444449,True,0.0002818,3,-43m,0.0002818
mp-1095507,SbIrSe,-71.40014021,0.0,198,246.5982790120252,Sb4Ir4Se4,1.2712000000000003,,10.58380848117413,,,,,,,,,,,-71.40014021,-5.950011684166667,-0.6835639716145844,True,0.0,3,23,0.0
mp-1229128,Ag3PO4,-84.52589612,0.0,161,228.09877797634346,Ag6P2O8,0.44910000000000005,,6.094392468097862,,,,,,,,,,,-84.52589612,-5.2828685075,-1.4135166904166665,True,1.5e-06,3,3m,7.5e-07
mp-18163,Cd4GeSe6,-69.61433618,0.0193806936363643,9,621.4455323385599,Cd8Ge2Se12,1.3124,,5.322976473347488,,,,,,,,,,,-69.61433618,-3.164288008181818,-0.7590102117329546,True,0.000506,3,m,0.000253
mp-19267,BaMnO3,-207.42430425,0.007349673999999418,185,441.73664461283636,Ba6Mn6O18,2.0629,,5.419063726627404,,,,,,,,,,,-207.42430425,-6.914143475,-2.4749696475862075,True,18.0018247,3,6mm,3.000304116666667
mp-28987,NaPt2Se3,-109.71550283,0.0,186,570.8424191444243,Na4Pt8Se12,0.9976000000000003,,7.563650313673438,,,,,,,,,,,-109.71550283,-4.571479284583334,-0.8154667601804958,True,0.0042069,3,6mm,0.001051725
mp-4024,DyAgTe2,-34.7698263,0.0,113,239.85862385066247,Dy2Ag2Te4,1.3114,,7.277007716062002,,,,,,,,,,,-34.7698263,-4.3462282875,-1.1257421116666668,True,0.0024189,3,-42m,0.00120945
mp-504351,Mn(PO3)3,-189.30594075,0.008724037564102893,9,375.9690294122015,Mn2P6O18,1.4188,,2.5780573199019603,,,,,,,,,,,-189.30594075,-7.280997721153846,-2.50541527061008,True,7e-06,3,m,3.5e-06
mp-5350,Zn(GaS2)2,-28.98576396,0.0,82,151.397531964949,Zn1Ga2S4,2.2764999999999995,,3.653629382138953,,0.23,,0.23,0.79,7.0,26.0,29.0,31.0,29.0,-28.98576396,-4.140823422857143,-1.0194326910714284,True,6.65e-05,3,-4,6.65e-05
